id;month_year;employee_id;employee_name;gender;age;salary;function_group;company_name;company_city;company_state;company_type;const_site_category;pay_month
307542022-03-01;01/03/2022;30754;Izaiah Bond;Male;27;1739,06;Professionals;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-03
303282022-03-01;01/03/2022;30328;Zane Silva;Male;33;1859;Professionals;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-03
305242022-03-01;01/03/2022;30524;Raphael Houston;Male;22;1859;Professionals;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-03
302332022-03-01;01/03/2022;30233;Brenden Perkins;Male;34;1859;Professionals;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-03
305282022-03-01;01/03/2022;30528;Rohan Hood;Male;33;1859;Professionals;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-03
304132022-03-01;01/03/2022;30413;Simon Burke;Male;27;1236,4;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-03
287642022-03-01;01/03/2022;28764;Philip Watkins;Male;25;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-03
302462022-03-01;01/03/2022;30246;Damien Carlson;Male;25;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-03
252652022-03-01;01/03/2022;25265;Josue Willis;Male;24;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-03
231662022-03-01;01/03/2022;23166;Dante Richards;Male;25;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-03
232562022-03-01;01/03/2022;23256;Albert Montgomery;Male;26;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-03
291342022-03-01;01/03/2022;29134;Julio Wheeler;Male;27;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-03
248772022-03-01;01/03/2022;24877;Zackary Matthews;Male;28;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-03
289702022-03-01;01/03/2022;28970;Curtis Morrison;Male;27;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-03
272942022-03-01;01/03/2022;27294;Frederick McKinney;Male;28;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-03
305492022-03-01;01/03/2022;30549;Cayden Roberson;Female;23;1153,97;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-03
254652022-03-01;01/03/2022;25465;Miles Larson;Male;26;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-03
301342022-03-01;01/03/2022;30134;Lance Munoz;Male;26;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-03
288262022-03-01;01/03/2022;28826;Jerry Guzman;Male;21;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-03
300702022-03-01;01/03/2022;30070;Steve Fletcher;Male;26;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-03
271192022-03-01;01/03/2022;27119;Drake Greene;Male;18;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-03
274792022-03-01;01/03/2022;27479;Bryson Obrien;Male;22;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-03
289582022-03-01;01/03/2022;28958;Leonardo Vargas;Male;21;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-03
304612022-03-01;01/03/2022;30461;Douglas Carr;Male;27;1236,4;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-03
305262022-03-01;01/03/2022;30526;Markus Combs;Male;27;1236,4;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-03
281982022-03-01;01/03/2022;28198;Brock Jacobs;Male;24;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-03
305452022-03-01;01/03/2022;30545;Luca Franco;Male;27;1153,97;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-03
271122022-03-01;01/03/2022;27112;Dennis Garza;Male;23;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-03
279672022-03-01;01/03/2022;27967;Ty Harper;Male;19;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-03
291312022-03-01;01/03/2022;29131;Louis Jensen;Male;23;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-03
291192022-03-01;01/03/2022;29119;Alberto Lawson;Male;23;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-03
303762022-03-01;01/03/2022;30376;Zachery Mendez;Male;28;1016,52;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-03
302202022-03-01;01/03/2022;30220;Randy Gilbert;Female;25;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-03
307482022-03-01;01/03/2022;30748;Irvin Wyatt;Male;24;1156,63;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-03
305572022-03-01;01/03/2022;30557;Demarcus Monroe;Male;22;1236,4;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-03
284422022-03-01;01/03/2022;28442;Mathew Lawrence;Male;26;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-03
298612022-03-01;01/03/2022;29861;Larry Williamson;Male;22;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-03
291222022-03-01;01/03/2022;29122;Brennan Austin;Male;22;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-03
307282022-03-01;01/03/2022;30728;Howard Chase;Male;28;1156,63;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-03
283662022-03-01;01/03/2022;28366;Dominick Franklin;Male;25;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-03
241532022-03-01;01/03/2022;24153;Nickolas Harvey;Male;25;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-03
291452022-03-01;01/03/2022;29145;Tony Oliver;Male;20;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-03
296782022-03-01;01/03/2022;29678;Keegan Dean;Male;18;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-03
296652022-03-01;01/03/2022;29665;Danny Hanson;Male;19;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-03
301162022-03-01;01/03/2022;30116;Corbin Soto;Male;28;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-03
231822022-03-01;01/03/2022;23182;Deandre McCoy;Male;20;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-03
301112022-03-01;01/03/2022;30111;Arturo Fuller;Male;25;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-03
296832022-03-01;01/03/2022;29683;Myles Sims;Male;21;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-03
304672022-03-01;01/03/2022;30467;Tucker Garrett;Male;25;1236,4;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-03
304632022-03-01;01/03/2022;30463;Saul Weber;Male;19;1236,4;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-03
294072022-03-01;01/03/2022;29407;Damon Burton;Male;20;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-03
303242022-03-01;01/03/2022;30324;Ricky Welch;Male;28;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-03
277472022-03-01;01/03/2022;27747;Kristopher Chen;Male;34;2579;Production Supervisors;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-03
303902022-03-01;01/03/2022;30390;Lane Schultz;Male;32;1801,8;Administration;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
303302022-03-01;01/03/2022;30330;Pablo Walters;Male;32;1859;Administration;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
275042022-03-01;01/03/2022;27504;Darren Reid;Male;31;1859;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
280152022-03-01;01/03/2022;28015;Jarrett Fields;Male;27;1859;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
300402022-03-01;01/03/2022;30040;Zion Walsh;Male;25;1212;Administration;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
274972022-03-01;01/03/2022;27497;Alfredo Little;Male;22;1400;Assistants;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
290272022-03-01;01/03/2022;29027;Micheal Fowler;Male;37;1859;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
284232022-03-01;01/03/2022;28423;Norman Gates;Male;24;1196,52;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
259842022-03-01;01/03/2022;25984;Kyler Day;Male;37;1859;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
238892022-03-01;01/03/2022;23889;Tommy Schneider;Male;34;1859;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
231472022-03-01;01/03/2022;23147;Oliver May;Female;37;1859;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
265622022-03-01;01/03/2022;26562;Jace Brewer;Female;34;1859;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
296882022-03-01;01/03/2022;29688;Theodore Lucas;Male;26;1212;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
248242022-03-01;01/03/2022;24824;Carl Davidson;Male;22;1859;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
273062022-03-01;01/03/2022;27306;Walter Newman;Male;34;1859;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
216522022-03-01;01/03/2022;21652;Grayson Holland;Male;21;1053,43;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
254082022-03-01;01/03/2022;25408;Lorenzo Wong;Male;21;1859;Production Supervisors;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
215992022-03-01;01/03/2022;21599;Roman Curtis;Male;24;3610,6;Production Supervisors;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
275552022-03-01;01/03/2022;27555;Arthur Santos;Male;23;3610,6;Production Supervisors;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
275902022-03-01;01/03/2022;27590;Joe Banks;Male;24;3610,6;Production Supervisors;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
272612022-03-01;01/03/2022;27261;Brent Delgado;Male;23;3500;Engineering;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
244072022-03-01;01/03/2022;24407;Bryant Pearson;Male;33;3500;Engineering;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
232422022-03-01;01/03/2022;23242;Ramon Pena;Male;22;2145,4;Production Supervisors;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
277092022-03-01;01/03/2022;27709;Lawrence Rios;Male;20;2231,5;Machine Operators;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
273302022-03-01;01/03/2022;27330;Moises Douglas;Male;28;1562,04;Machine Operators;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
232572022-03-01;01/03/2022;23257;Tre Larsen;Male;32;1236,4;Machine Operators;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
111092022-03-01;01/03/2022;11109;Aiden Sandoval;Male;21;2116,96;Machine Operators;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
281872022-03-01;01/03/2022;28187;Terry Alvarado;Male;38;1212;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
289452022-03-01;01/03/2022;28945;Emanuel Stanley;Male;31;1212;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
287422022-03-01;01/03/2022;28742;Quentin Barrett;Male;20;1212;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
293432022-03-01;01/03/2022;29343;Salvador Bates;Male;38;1212;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
291532022-03-01;01/03/2022;29153;Tristen Guerrero;Male;34;1212;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
275822022-03-01;01/03/2022;27582;Tyrese Keller;Male;28;1212;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
290012022-03-01;01/03/2022;29001;Keaton Becker;Male;31;1859;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
237552022-03-01;01/03/2022;23755;Marshall Nunez;Male;20;1859;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
238992022-03-01;01/03/2022;23899;Marvin Contreras;Male;24;1859;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
237232022-03-01;01/03/2022;23723;Ismael Lambert;Male;35;1859;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
232502022-03-01;01/03/2022;23250;Craig Santiago;Male;32;1212;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
260782022-03-01;01/03/2022;26078;Brendon Rhodes;Male;22;1859;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
251312022-03-01;01/03/2022;25131;Brody Caldwell;Male;22;1859;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
237572022-03-01;01/03/2022;23757;Ernesto Leonard;Male;22;1859;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
284052022-03-01;01/03/2022;28405;Trevon McDaniel;Male;26;1212;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
266182022-03-01;01/03/2022;26618;Darius Peters;Male;32;1619,13;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
248382022-03-01;01/03/2022;24838;Jeffery Beck;Male;32;1859;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
251782022-03-01;01/03/2022;25178;Tyson Wade;Male;25;1212;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
270602022-03-01;01/03/2022;27060;Eddie Byrd;Male;32;1859;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
289462022-03-01;01/03/2022;28946;Maurice Craig;Male;27;1859;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
98892022-03-01;01/03/2022;9889;Braxton Estrada;Male;36;1053,43;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
245742022-03-01;01/03/2022;24574;Isiah Chambers;Male;35;1859;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
250582022-03-01;01/03/2022;25058;Garrison Garrison;Male;28;1799,03;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
241702022-03-01;01/03/2022;24170;Camden Parks;Female;21;1859;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
252942022-03-01;01/03/2022;25294;Emilio Lowe;Male;22;1859;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
238132022-03-01;01/03/2022;23813;Rodney Powers;Male;30;1859;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
247812022-03-01;01/03/2022;24781;Malachi Shelton;Male;38;1859;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
252682022-03-01;01/03/2022;25268;Axel Jennings;Male;33;1859;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
280412022-03-01;01/03/2022;28041;Kody Gregory;Male;25;1859;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
280222022-03-01;01/03/2022;28022;Conor Barker;Male;36;1859;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
279772022-03-01;01/03/2022;27977;Ezekiel Vega;Male;31;1859;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
277522022-03-01;01/03/2022;27752;Lukas Vaughn;Male;37;1212;Assistants;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-03
